reviewerID,asin,overall,unixReviewTime,uid,iid
A2UQA8J9YBI0SB,B002YWXMKM,4,1361145600,764,254
AWBXDSNVRS7C0,B002Z01XOU,4,1401840000,292,255
A1PHUCTJ9X9EHJ,B002Z01XOU,5,1318032000,2098,255
A1I1U2M5KSPY1R,B002Z01XOU,5,1394582400,1343,255
A2IY9M330NKBW6,B002Z01XOU,4,1281830400,1776,255
A328S9RN3U5M68,B002Z01XOU,4,1267920000,1200,255
A2HVL790PBWYTU,B002Z01XOU,4,1277078400,54,255
A35DV0L35Y7J96,B002Z01XOU,2,1356134400,2227,255
A1EA7VXIUZBYIK,B002Z01XOU,5,1368144000,1060,255
AKS9SJTHTU0OM,B002Z01XOU,4,1321488000,282,255
ARYSE5JQ3AG7L,B002Z01XOU,4,1304208000,1504,255
A1ER6IYOMM8VCT,B002Z01XOU,2,1266710400,435,255
A10D3I4NV0H6E5,B002Z01XOU,5,1358899200,1680,255
A12F0TR2J5CVF3,B002Z01XOU,5,1393545600,2228,255
A3DZCNEU21MB6L,B002Z01XOU,4,1376265600,1071,255
A1KF9NQLPWUF75,B002Z01XOU,4,1282089600,2189,255
ALPT8Y8L5MD26,B0030I61FW,3,1373328000,1912,256
A3LJYIUASCXASY,B0030I61FW,3,1378425600,2229,256
A2TSPOJ3JIWDHO,B0030I61FW,3,1381017600,2230,256
AQZH7YTWQPOBE,B0030I61FW,4,1281052800,889,256
ALKPNSMFQ6BKZ,B0030I61FW,3,1393113600,2231,256
A1BIPJK03QKFQA,B0030I61FW,4,1398729600,2232,256
A3MN5U5RB7YR3P,B0030I61FW,3,1396828800,1916,256
A373LY69LKT8CA,B0030I61FW,5,1403481600,2233,256
A1THSBWV04YAIK,B0030I61FW,5,1344729600,579,256
A3PAUB3M715CJC,B0030I61FW,4,1364256000,2197,256
AQ3PNKB9CPJX7,B0032UQR70,5,1392940800,2234,257
A3VF8WMVZ41E7A,B0032UQR70,5,1403395200,867,257
AK5G4AS04PYT8,B0032UQR70,5,1372550400,1567,257
A1I7TCSZGDBKXP,B0032UQR70,5,1373932800,2235,257
A1QULZVRPJ750W,B0032UQR70,5,1396137600,2236,257
AUBF1WVKUKBKC,B0032UQR70,5,1392854400,2237,257
A16MNGKBV478ZS,B0032UQR70,4,1373760000,166,257
A2RI10BKCEYXPO,B0032UQR70,5,1389398400,493,257
A3N16GWOA2U9SB,B0032UQR70,5,1394064000,1718,257
A3DK006BBRCU1F,B0032UQR70,4,1385078400,1750,257
A24LOUMD2QFFZP,B0032UQR70,5,1400284800,2172,257
A2XWSG0S8LGMQQ,B0032UQR70,5,1393113600,1935,257
A17OB8ULOJ5U50,B0032UQR70,5,1397520000,2238,257
A10DB0H2NZF11E,B0032UQR70,5,1345507200,2177,257
A1V99F43AU9KUN,B0032UQR70,5,1394409600,2239,257
A2YLF4H83VP084,B0032UQR70,5,1371945600,175,257
A3O56ZO3EU9SVJ,B0032UQR70,5,1379116800,1719,257
A2ZDIA3PAZUJU,B0032UQR70,5,1376265600,745,257
A1LCYQ9PP8UQK9,B0032UQR70,5,1376697600,2240,257
A1BJYYY4ZL3MMT,B0032UQR70,5,1380067200,2241,257
A1O04WW3XZ29HW,B0032UQR70,5,1395446400,2242,257
A1OVI58WQR8NVW,B0032UQR70,5,1371945600,2243,257
A11Q7PYQ87R5Y2,B0032UQR70,5,1391817600,1303,257
AHCL2WVP0FIY9,B0032UQR70,5,1376784000,2244,257
AVBC5X2FJVQ2N,B0032UQR70,5,1404172800,2245,257
A6IH4MLEBCR03,B0032UQR70,3,1388275200,898,257
AMXJDVI60YD39,B0032UQR70,5,1370390400,536,257
A2YDDI5A9W9LPX,B0032UQR70,5,1394064000,2246,257
A3HD90642OF48P,B0032UQR70,5,1403136000,1747,257
AUBF1WVKUKBKC,B00332YHLU,5,1387497600,2237,258
A17OB8ULOJ5U50,B00332YHLU,5,1398902400,2238,258
A2L8SJ6642IG7I,B00332YHLU,5,1390867200,2247,258
A3O56ZO3EU9SVJ,B00332YHLU,5,1379289600,1719,258
A2ZDIA3PAZUJU,B00332YHLU,5,1386806400,745,258
A2VGLAMPPWCTJS,B00332YHLU,5,1382227200,147,258
A3RZ7OQX2G78G,B00332YHLU,5,1377302400,1850,258
A1O04WW3XZ29HW,B00332YHLU,5,1397520000,2242,258
AVBC5X2FJVQ2N,B00332YHLU,5,1401494400,2245,258
A2YDDI5A9W9LPX,B00332YHLU,5,1402358400,2246,258
A19Y23SONFA9UF,B00332YHLU,5,1366502400,2248,258
A1I7TCSZGDBKXP,B003336P1Y,5,1377820800,2235,259
ALH0DYDC29Q2I,B003336P1Y,5,1356566400,2249,259
A17OB8ULOJ5U50,B003336P1Y,5,1403395200,2238,259
A29POTSCSECER9,B003336P1Y,5,1353715200,2250,259
A1BJYYY4ZL3MMT,B003336P1Y,5,1378512000,2241,259
A1O04WW3XZ29HW,B003336P1Y,5,1386979200,2242,259
A11Q7PYQ87R5Y2,B003336P1Y,5,1391817600,1303,259
A1MHOYG7GFKXK0,B00337ZGIS,3,1396483200,956,260
A1TUI07W2GO1HV,B00337ZGIS,5,1399248000,2251,260
A1KBT3D1O0LA7L,B00337ZGIS,5,1295913600,1093,260
A1Y5CJ0FLV1787,B00337ZGIS,4,1361145600,1119,260
A1V8ZE9BH0WTXE,B00337ZGIS,5,1368316800,1152,260
A290MZ8Y4SRT3P,B00337ZGIS,5,1400716800,1041,260
A2JHEZH0VXU6EQ,B00337ZGIS,4,1374451200,2252,260
AXO4PQU0XG3TG,B00337ZGIS,4,1339977600,1653,260
A1THRWHZHFQ5TC,B00337ZGIS,1,1394928000,108,260
A35U28S2C8NO2Z,B00337ZGIS,1,1396051200,1612,260
AUK6ECH59NWS7,B00337ZGIS,3,1399852800,109,260
A2F84H8D2U0S95,B00337ZGIS,5,1356307200,1057,260
A33RR9DYS82CM5,B00337ZGIS,5,1395273600,2253,260
AZC562U18BK2S,B00337ZGIS,5,1390867200,1236,260
AFRZL05D54MPM,B00337ZGIS,5,1382832000,1363,260
A1HI88MFKA422J,B00337ZGIS,5,1396396800,1806,260
A3CRNB557EW50L,B00337ZGIS,5,1366156800,97,260
A27H9DOUGY9FOS,B00337ZGIS,5,1310256000,919,260
A31G2F8FDQY3V4,B00337ZGIS,5,1371427200,2254,260
A2DQ2KFLIMHKWT,B00337ZGIS,2,1395705600,510,260
A25KKXUQQ0OLWB,B00337ZGIS,4,1396396800,285,260
A2JHX5M8D0K0BH,B00337ZGIS,5,1389139200,1900,260
A1AFXJ8U72MD6L,B00337ZGIS,5,1332892800,1065,260
A1H16VPL9XKGGR,B00337ZGIS,5,1388102400,2255,260
A1H02393S1TXXY,B00337ZGIS,5,1394928000,2256,260
AZQJGDWARL3RR,B00337ZGIS,5,1401926400,2257,260
AHMC83K2KE2JQ,B00337ZGIS,4,1394755200,2258,260
A1CWMX2MGNLVGV,B00337ZGIS,5,1353283200,1019,260
A76EWAMIDN2N5,B00337ZGIS,5,1355356800,1172,260
A2VUD4SPJO4V33,B00337ZGIS,5,1288310400,2259,260
A2FFXO0JR91PJX,B00337ZGIS,5,1360713600,1501,260
A55JVR3QR03B,B00337ZGIS,5,1395446400,2260,260
A6VXZ1EEPRTLV,B00337ZGIS,5,1290556800,402,260
AZV9BLVTYCRC1,B00337ZGIS,5,1404604800,2261,260
A280KHZO2L7GKA,B00337ZGIS,5,1395100800,2262,260
A342UG6F7DI7Q0,B00337ZGIS,4,1359849600,2263,260
A3RA0GDR4EWUKK,B0033YX6ZQ,5,1349049600,2264,261
A1COSZMOI965TQ,B0033YX6ZQ,4,1379289600,638,261
A1LI5M7UMUHGRC,B0033YX6ZQ,2,1350864000,2265,261
A3AKCM0FO2ESIQ,B0033YX6ZQ,4,1380844800,2266,261
A3478J6LMJQEGF,B0033YX6ZQ,5,1374883200,2267,261
A19CXQPHO9E5ZT,B0033YX6ZQ,4,1363219200,145,261
ACDJL2NYQL0GT,B0033YX6ZQ,5,1390089600,2268,261
A175QHGZUNKL20,B0033YX6ZQ,5,1365465600,1946,261
A2ER5Y9FCHXT6V,B0035GNSPA,4,1385424000,1594,262
AYWOF20YX6V2W,B0035GNSPA,4,1396310400,2269,262
A1LHDF2L0QUJFT,B0035GNSPA,4,1365811200,1733,262
AIQ0PEH0MJSYX,B0035GNSPA,3,1389830400,2270,262
AQRJDHUPW2BI2,B0035GNSPA,2,1365120000,1643,262
A3RVMMZYOXQNKL,B0035GNSPA,5,1377734400,1875,262
A4JZOZEZ8NLUA,B003627X4U,5,1360800000,2151,263
ASV32EYIX7HV7,B003627X4U,4,1384041600,177,263
A1RBEYAMTN4R64,B003627X4U,5,1389830400,2271,263
A16XRPF40679KG,B003627X4U,5,1359763200,4,263
A1MNUAXPWP8BUJ,B003627X4U,4,1393286400,39,263
A29MQGMFW5TRFH,B003627X4U,4,1322784000,2272,263
A3B93EERKGZKCO,B00366JI9O,5,1384819200,783,264
A3URI9KO4C8HSF,B00366JI9O,5,1388620800,2273,264
A3HD5775BDCBZ,B00366JI9O,5,1382400000,123,264
A1LI5M7UMUHGRC,B00366JI9O,5,1393545600,2265,264
ADNPIJY4C1OYU,B00366JI9O,5,1392422400,106,264
A11HHF5NYWT4HG,B00366JI9O,5,1368489600,1790,264
A1UPXGY40HD880,B00366JI9O,5,1403049600,2274,264
A12QR8VUUDK67P,B00366JI9O,5,1360454400,2275,264
A2YA77O5RYQ1JE,B00366JI9O,5,1401753600,2276,264
AL1UIIJMYLIB3,B00366JI9O,5,1388966400,663,264
A2AYQ8F5OLCFVV,B00366JI9O,5,1389139200,731,264
A27SLBKWLTG320,B00366JI9O,5,1388188800,2277,264
A1J48DYGTWSPHS,B00366JI9O,4,1404259200,2278,264
A1O3A86NCJJVH8,B00366JI9O,5,1376524800,2072,264
ASP2V93TXY8P2,B00366JI9O,5,1376870400,359,264
A3LG4Z2EAE3BO2,B00366JI9O,5,1369526400,1392,264
AB8GR4KH1WHPV,B00366JI9O,5,1397260800,442,264
A39P2I94AC320Z,B00366JI9O,5,1386374400,2279,264
A1MCH2C768J1BU,B00366JI9O,5,1381708800,1752,264
ALKDWJMUW2E2M,B00366JI9O,5,1396224000,2280,264
A28KBCDVIFVFPF,B00366JI9O,4,1387497600,1623,264
A1F4G0AJVAPAKV,B00366JI9O,5,1360454400,1866,264
A20WN9BYOVNL8F,B00366JI9O,5,1404259200,2281,264
A2228WBK4EQGRE,B00366JI9O,5,1361836800,2282,264
A2L24AUZ5CW6E4,B00366JI9O,5,1366156800,185,264
A1TKRREZ1ZVBOC,B00366JI9O,5,1383696000,616,264
AN6NGSXZXMZZ9,B00366JI9O,5,1402272000,36,264
A1W71SSFRWYQFQ,B00366JI9O,5,1382745600,999,264
A2DV6744FQVRMD,B00366JI9O,5,1366848000,1868,264
A3ALJT9CJBMZWS,B00366JI9O,5,1403740800,2283,264
A1VUXC8V666VV2,B00366JI9O,5,1391990400,2284,264
A3VYNJCAYO2IXO,B00366JI9O,5,1389830400,2285,264
A39PHWZ3ERBGKF,B00366JI9O,5,1398038400,2286,264
A2W3MDFW8R688B,B00366JI9O,5,1381622400,1870,264
A3L695Z3XEKEAI,B00366JI9O,5,1388966400,1631,264
A3ULI1G84VXG90,B00366JI9O,5,1371340800,1010,264
APCOKOYMTIZYQ,B00366JI9O,5,1386979200,1492,264
A1KQ3KUAMUIP7T,B00366JI9O,5,1366761600,1872,264
A3U09HVB3CZLSM,B00366JI9O,5,1370563200,2287,264
A26B9FCY9FU8J4,B00366JI9O,5,1403481600,2288,264
A3SHNJB0Q8J5G5,B00366JI9O,5,1373155200,2289,264
A1KHTFHFI7MR6A,B00366JI9O,5,1386201600,2290,264
A3AVTDDYOD2K92,B00366JI9O,4,1374364800,1413,264
A18UNEF25IYRV4,B00366JI9O,5,1381968000,2291,264
A253TX57EZ6HF1,B00366JI9O,5,1361145600,225,264
A2E6D0N0N8QK35,B00366JI9O,4,1377907200,1877,264
AOWWT9PZ1UP2V,B00366JI9O,5,1362355200,301,264
AYTVY9HUAJLYK,B00366JI9O,5,1371686400,2292,264
A1B9ZCKNUBZIJO,B00366JI9O,5,1375228800,592,264
AGLP82TL0UAYC,B0036D8LPO,5,1386547200,2293,265
A2F8JD3B1WJCTN,B0036D8LPO,5,1392681600,2294,265
A1QULZVRPJ750W,B0036D8LPO,5,1394755200,2236,265
A2KMV056844YV2,B0036D8LPO,5,1385424000,2109,265
A1Q5S811I6RRPJ,B0036D8LPO,5,1396742400,2295,265
A2MROOW2RK9JMU,B0036D8LPO,5,1371686400,2296,265
A1QPXODP6YNNF8,B0036D8LPO,5,1399420800,2018,265
A3RR7O7EM42B5I,B0036D8LPO,5,1405036800,724,265
A1HQJ3EOS6Z0D,B0036D8LPO,5,1397779200,2297,265
A29TKSIWA3JKF3,B0036D8LPO,5,1390780800,2298,265
A2ZT9K1PFBZ1L9,B0036D8LPO,4,1383436800,210,265
AO1Z0TQWCRGL4,B0036D8LPO,5,1340755200,2148,265
ATL59M13CDV4J,B0036D8LPO,5,1389744000,2299,265
A3LPQR4NPEHN7S,B0036D8LPO,5,1376956800,2069,265
ATTN8MCNXB4X2,B0036D8LPO,5,1355443200,2300,265
A34PGTA7NO8X8P,B0036D8LPO,5,1394150400,2301,265
A39P2I94AC320Z,B0036D8LPO,5,1404432000,2279,265
AL5TQX7VV6BJ5,B0036D8LPO,5,1385683200,352,265
A2LY80X4P9WNMS,B0036D8LPO,5,1404432000,112,265
A30GKCDGCO8158,B0036D8LPO,5,1378166400,2302,265
AFKCC57BUTM0K,B0036D8LPO,5,1363478400,1811,265
AJS9I01BF9OLK,B0036D8LPO,5,1367452800,2303,265
A2SLPF64BNM7CD,B0036D8LPO,5,1399420800,1475,265
AKXAES0GO4WFJ,B0036D8LPO,5,1396051200,513,265
A6NXKNVN8EZGV,B0036D8LPO,5,1373846400,2304,265
A1U2EA59VYHYXU,B0036D8LPO,5,1373500800,518,265
A1UML2GOF74XEF,B0036D8LPO,5,1386979200,1007,265
A42GFMF12V7XR,B0036D8LPO,5,1346630400,366,265
A11A75FIE3396D,B0036D8LPO,5,1382140800,1549,265
AIHIEGASZZGLN,B0036D8LPO,5,1376352000,2305,265
A1AX4PPAR8B39O,B0036D8LPO,5,1388966400,362,265
AGPLASRRNYZPP,B0036D8LPO,5,1399766400,2306,265
A2E6D0N0N8QK35,B0036D8LPO,4,1377907200,1877,265
AVVR73SHTGF2O,B0036D8LPO,5,1372377600,2307,265
A30O8BV3UG5YTO,B0036D8M9E,3,1401321600,2308,266
A2F8JD3B1WJCTN,B0036D8M9E,5,1385683200,2294,266
AGXO0AH7D1284,B0036D8M9E,5,1384387200,162,266
A2KMV056844YV2,B0036D8M9E,5,1387756800,2109,266
A1H8JQUXSX9PW4,B0036D8M9E,5,1373328000,2309,266
A2MPJL5F4Q8CJ5,B0036D8M9E,5,1374624000,2310,266
A3RK4H6R3RGR4G,B0036D8M9E,5,1337385600,2311,266
A2US19GW0001Q2,B0036D8M9E,5,1328486400,2312,266
A3RR7O7EM42B5I,B0036D8M9E,5,1405036800,724,266
A1KZPIMNZ9567P,B0036D8M9E,5,1404691200,2313,266
AMMR4NNIN1KL2,B0036D8M9E,5,1400025600,2314,266
A1UCOLNRBXJNV0,B0036D8M9E,5,1377302400,2315,266
AEYGX6L1KJQX,B0036D8M9E,5,1386633600,1192,266
A32RJ8JDLKWJZB,B0036D8M9E,5,1370563200,2316,266
A2ZT9K1PFBZ1L9,B0036D8M9E,5,1383436800,210,266
AO1Z0TQWCRGL4,B0036D8M9E,5,1336435200,2148,266
ATTN8MCNXB4X2,B0036D8M9E,5,1355443200,2300,266
AO3ZVS2A1SZ3Y,B0036D8M9E,3,1392681600,377,266
A34PGTA7NO8X8P,B0036D8M9E,5,1392768000,2301,266
APDSSOJR3LM3U,B0036D8M9E,5,1375574400,1863,266
A39P2I94AC320Z,B0036D8M9E,5,1404432000,2279,266
AEVBL9KK5I2DO,B0036D8M9E,5,1397347200,800,266
AJS9I01BF9OLK,B0036D8M9E,5,1367625600,2303,266
A3CDK3SUHXZI98,B0036D8M9E,4,1388880000,2317,266
A1A5532VDV679B,B0036D8M9E,5,1395446400,1675,266
A6NXKNVN8EZGV,B0036D8M9E,4,1383264000,2304,266
A1U2EA59VYHYXU,B0036D8M9E,5,1372204800,518,266
A29M0ALRBNBX38,B0036D8M9E,5,1383436800,1869,266
A3AXHL45L9D3VP,B0036D8M9E,5,1405209600,2318,266
A1F8N3R6SC1RAU,B0036D8M9E,4,1394236800,524,266
A42GFMF12V7XR,B0036D8M9E,5,1346630400,366,266
A152BVR1R1BLD5,B0036D8M9E,5,1391817600,451,266
A33H9STR3KWHK0,B0036D8M9E,5,1389916800,2319,266
AVD86PUTVO4DF,B0036D8M9E,4,1362787200,2320,266
A2D7E76KWCBYJO,B0036D8M9E,5,1389139200,1068,266
A2M6SAHM4XJTAC,B0036D8M9E,3,1355443200,1457,266
AIHIEGASZZGLN,B0036D8M9E,5,1376352000,2305,266
A3TGPVYI64CO5Z,B0036D8M9E,5,1375142400,1017,266
AGPLASRRNYZPP,B0036D8M9E,5,1391558400,2306,266
A4KAY6LHNIFJV,B0036D8M9E,5,1384387200,1024,266
A1YHHI2VQZPOTX,B0036DCJCU,5,1396396800,1988,267
ASJE1XJY3EIN2,B0036DCJCU,2,1380758400,2321,267
A2KMV056844YV2,B0036DCJCU,5,1388880000,2109,267
A2MPJL5F4Q8CJ5,B0036DCJCU,5,1376006400,2310,267
A2US19GW0001Q2,B0036DCJCU,5,1328486400,2312,267
A1KZPIMNZ9567P,B0036DCJCU,5,1404000000,2313,267
A29TKSIWA3JKF3,B0036DCJCU,5,1390694400,2298,267
A32RJ8JDLKWJZB,B0036DCJCU,5,1370563200,2316,267
AO1Z0TQWCRGL4,B0036DCJCU,5,1332374400,2148,267
ATTN8MCNXB4X2,B0036DCJCU,5,1355443200,2300,267
AO3ZVS2A1SZ3Y,B0036DCJCU,5,1383436800,377,267
A34PGTA7NO8X8P,B0036DCJCU,4,1393459200,2301,267
AB8GR4KH1WHPV,B0036DCJCU,5,1398384000,442,267
A4LWZ9LG90QIR,B0036DCJCU,5,1388880000,1625,267
AFF0PUVASB0O1,B0036DCJCU,5,1360454400,2322,267
A1VUXC8V666VV2,B0036DCJCU,5,1398211200,2284,267
A6NXKNVN8EZGV,B0036DCJCU,5,1380240000,2304,267
A39PHWZ3ERBGKF,B0036DCJCU,5,1368921600,2286,267
A2SFUXVK5RP8VE,B0036DCJCU,5,1385942400,99,267
A1F8N3R6SC1RAU,B0036DCJCU,4,1396742400,524,267
A42GFMF12V7XR,B0036DCJCU,5,1346630400,366,267
A3VCQ0BJZJI8I5,B0036DCJCU,5,1393632000,1993,267
A1VYWOLFR6Q8EK,B0036DCJCU,5,1362614400,355,267
A253TX57EZ6HF1,B0036DCJCU,5,1367625600,225,267
APDLEQJN9A9EB,B0036DCJKW,5,1363219200,2323,268
AAPLLRQWGDJ4C,B0036DCJKW,5,1376092800,1606,268
A2F8JD3B1WJCTN,B0036DCJKW,5,1388275200,2294,268
A1YHHI2VQZPOTX,B0036DCJKW,5,1393286400,1988,268
A2KMV056844YV2,B0036DCJKW,5,1382572800,2109,268
A2MPJL5F4Q8CJ5,B0036DCJKW,5,1377216000,2310,268
AM8NF53VKNB3H,B0036DCJKW,5,1400457600,488,268
A24X55HC1R6J5Z,B0036DCJKW,5,1391040000,657,268
A3RR7O7EM42B5I,B0036DCJKW,5,1404000000,724,268
A1KZPIMNZ9567P,B0036DCJKW,5,1379808000,2313,268
AJ5VIOMNKQ31O,B0036DCJKW,5,1371686400,2324,268
ANLCBSTP0ZCDP,B0036DCJKW,5,1384646400,2034,268
ATHD9KHUGV12Z,B0036DCJKW,5,1405123200,497,268
AS847FUH1WNON,B0036DCJKW,4,1375056000,2325,268
A32RJ8JDLKWJZB,B0036DCJKW,5,1364169600,2316,268
A37EGLKQ6T6DWF,B0036DCJKW,5,1393113600,2326,268
AO1Z0TQWCRGL4,B0036DCJKW,5,1323820800,2148,268
A34PGTA7NO8X8P,B0036DCJKW,5,1390003200,2301,268
APDSSOJR3LM3U,B0036DCJKW,5,1379548800,1863,268
AB8GR4KH1WHPV,B0036DCJKW,5,1397692800,442,268
A39P2I94AC320Z,B0036DCJKW,5,1392249600,2279,268
A2KO63XUGBSMGN,B0036DCJKW,5,1377302400,1543,268
AEVBL9KK5I2DO,B0036DCJKW,5,1395187200,800,268
A3CSDBDV77Z0VI,B0036DCJKW,4,1376352000,1344,268
A20WN9BYOVNL8F,B0036DCJKW,4,1395964800,2281,268
AFF0PUVASB0O1,B0036DCJKW,5,1382486400,2322,268
A3CDK3SUHXZI98,B0036DCJKW,4,1388880000,2317,268
A1VUXC8V666VV2,B0036DCJKW,5,1394755200,2284,268
A1A5532VDV679B,B0036DCJKW,5,1390867200,1675,268
A6NXKNVN8EZGV,B0036DCJKW,5,1372896000,2304,268
A10072IQFY9167,B0036DCJKW,5,1372550400,2327,268
A3AXHL45L9D3VP,B0036DCJKW,5,1398816000,2318,268
A1TIA136MNQ79J,B0036DCJKW,5,1388966400,2328,268
A1FWVYPBW0HG2I,B0036DCJKW,4,1391472000,2329,268
A152BVR1R1BLD5,B0036DCJKW,5,1377993600,451,268
A2UNUQX7XZ38PR,B0036DCJKW,5,1384387200,2330,268
AIHIEGASZZGLN,B0036DCJKW,5,1375056000,2305,268
A3TGPVYI64CO5Z,B0036DCJKW,5,1369872000,1017,268
AGPLASRRNYZPP,B0036DCJKW,5,1388966400,2306,268
A1X8IR1ZE3I77A,B0036DCJKW,5,1389398400,2331,268
A2E6D0N0N8QK35,B0036DCJKW,4,1361836800,1877,268
ANXY818QKOH8J,B0036DCJKW,5,1395705600,622,268
A3MI4X4434YG7B,B0036DCJKW,5,1389139200,2332,268
AVVR73SHTGF2O,B0036DCJKW,5,1366156800,2307,268
AJNS8XY1A3PHD,B0037KH0WQ,5,1372291200,2333,269
ATZDDDSAMIWWL,B0037KH0WQ,5,1379462400,159,269
A39EA0O2NYRAX3,B0037KH0WQ,5,1377216000,2334,269
A35RWVI9N241QD,B0037KH0WQ,5,1377734400,1713,269
A2B1D8NOWQ6LVU,B0037KH0WQ,5,1382227200,1525,269
A26WHR1IP0A250,B0037KH0WQ,5,1392422400,164,269
A250KHKTSW0D8Q,B0037KH0WQ,5,1374364800,137,269
A338ZJ8F0K1F43,B0037KH0WQ,5,1403049600,138,269
A24XUUDZN7CNF2,B0037KH0WQ,5,1374624000,1717,269
A3A76R8LDGZQQA,B0037KH0WQ,5,1379116800,2335,269
A35ZS56TK2UM2D,B0037KH0WQ,5,1374364800,2336,269
A13TPM1FDUJEY3,B0037KH0WQ,5,1376092800,2337,269
A4JC5OH8QIDZ9,B0037KH0WQ,5,1364169600,1886,269
A29RTQI4LA9XN6,B0037KH0WQ,4,1383177600,1520,269
A3EDIPCXT15C3T,B0037KH0WQ,5,1385683200,439,269
A1TQBAHI3M4ZBQ,B0037KH0WQ,5,1377302400,141,269
A2ZDIA3PAZUJU,B0037KH0WQ,3,1386806400,745,269
AYV43L6DGMH5C,B0037KH0WQ,5,1387324800,2338,269
A1VCU71NKB33OE,B0037KH0WQ,5,1385683200,2339,269
A1Q6MHDUPNV6P7,B0037KH0WQ,5,1384819200,2340,269
A2EORNKDK4RRX4,B0037KH0WQ,4,1374105600,149,269
A1LCYQ9PP8UQK9,B0037KH0WQ,5,1378080000,2240,269
A13K0KGSYSWDW9,B0037KH0WQ,5,1398297600,1369,269
A1OVI58WQR8NVW,B0037KH0WQ,5,1371945600,2243,269
A2K152LG69WTK2,B0037KH0WQ,5,1381449600,195,269
AJJES234AJYN6,B0037KH0WQ,5,1340841600,2341,269
A1EGJJ3N19G4E8,B0037KH0WQ,4,1403740800,2342,269
AOSTMTFXP8AB0,B0037KH0WQ,3,1381708800,2343,269
A3E3XP1B7WEDKF,B0037KH0WQ,5,1382745600,2041,269
A27HXFLQ9SOLNV,B0037KH0WQ,5,1387238400,1524,269
A2ED98H8F51262,B0037KH0WQ,5,1376092800,2344,269
A23X105IJ30KBW,B0037KH0WQ,5,1359504000,2345,269
A2VB1AST9RPYBV,B0037KH0WQ,5,1377561600,2346,269
A2WS03A3HFMCI6,B0037KH0WQ,5,1369526400,2347,269
A3CXVZEQ6AY7A6,B0037L6BHK,5,1376784000,2348,270
A2LKB3Q6EW3BJW,B0037L6BHK,4,1375574400,2349,270
A13N5BCT0EPLFE,B0037L6BHK,5,1369785600,548,270
AO3ZVS2A1SZ3Y,B0037L6BHK,5,1399161600,377,270
A2ABMO5LTCKDNP,B0037L6BHK,5,1386374400,2350,270
A2KO63XUGBSMGN,B0037L6BHK,4,1374710400,1543,270
AXAKSCEND6AP4,B0037L6BHK,5,1400112000,1584,270
A31G2F8FDQY3V4,B0037L6BHK,5,1380844800,2254,270
AICB3O50OQO63,B0037L6BHK,4,1373500800,186,270
A30CV4T4I9Y89P,B0037L6BHK,5,1386374400,617,270
ARRJH3XD0DQVI,B0037L6BHK,5,1378771200,1658,270
A2LRI3Q7EBIYF2,B0037L6BHK,5,1381708800,1066,270
A2K9XHWVL3ES2Q,B0037L6BHK,1,1375574400,1873,270
A1DXCHSRVH8Z0E,B0037L6BHK,2,1381708800,2351,270
A3CFKYWU4K9OGM,B0037L6BHK,5,1377043200,2006,270
A2VUD4SPJO4V33,B0037L6BHK,5,1314057600,2259,270
A1X8IR1ZE3I77A,B0037L6BHK,5,1394236800,2331,270
A1UNS2808J3DNF,B0037NCNF2,5,1401926400,2352,271
A31UJ731BPTDEU,B0037NCNF2,5,1376352000,2214,271
A3BOMBTREOENKP,B0037NCNF2,5,1404432000,1881,271
A1ZE1LPZHGG1QP,B0037NCNF2,5,1402617600,873,271
AG4YV623JL3X6,B0037NCNF2,5,1370649600,460,271
AANCPGZ2TA1PY,B0037NCNF2,3,1404691200,796,271
A212HUSPY87AYK,B0037NCNF2,5,1404000000,1730,271
A27P0MW8TE1JQP,B0037NCNF2,5,1404432000,1035,271
ACOT1FCV9ZFX6,B0037NCNF2,5,1382400000,2353,271
A1SWXIWBKI78QI,B0037NCNF2,3,1404777600,748,271
A32TI28F5ZCTT4,B0037NCNF2,5,1404604800,2354,271
A3VPVS7TBBOFHY,B0037NCNF2,3,1401408000,1578,271
A1WXL7PNTEE26T,B0037NCNF2,5,1403654400,1834,271
A1G9GWN4NPH5ZN,B0037NCNF2,5,1401753600,689,271
A3D04Y4CTDA8Q2,B0037NCNF2,5,1378339200,2355,271
A3C90D3NP8C8K9,B0037NCNF2,5,1402185600,884,271
A2P6JDD13PPMTG,B0038KNRAO,5,1360627200,2128,272
A3MWYPZBKL1NJ,B0038KNRAO,2,1322092800,1943,272
A2HJQMPOHX42Z1,B0038KNRAO,3,1377475200,2356,272
A35GKT38812AQK,B0038KNRAO,5,1389830400,2357,272
A3HWVPN0IZS4V3,B0038KNRAO,5,1372896000,1576,272
A1F75QQEQ00OLD,B0038KNRAO,4,1386288000,521,272
A3IB1TL2LPUN4I,B0038KNRAO,5,1364083200,2358,272
ANGFDOSY7R38L,B0038L1XPO,4,1405468800,1241,273
AXA1089PLTAS3,B0038L1XPO,5,1392249600,2359,273
A3EUSH8DPW75LR,B0038L1XPO,5,1312675200,786,273
A3DG93E8TXMKZF,B0038L1XPO,5,1394150400,23,273
A26D1ZS4FG14N4,B0038L1XPO,5,1385078400,2360,273
A2RI10BKCEYXPO,B0038L1XPO,4,1369008000,493,273
A11IHV8N5A8IC7,B0038L1XPO,5,1323302400,2361,273
AW5NMNDSD6FYG,B0038L1XPO,2,1385942400,911,273
A3CN9CCJUNIPKT,B0038L1XPO,5,1401235200,1210,273
