reviewerID,asin,overall,unixReviewTime,uid,iid
A4BTCECGQAIUI,B0002IHFVM,3.0,1369872000,116,208
AROOYR32BS1VL,B0002IHFVM,5.0,1374451200,117,208
A2FIYXK97CTS6D,B0002IHFVM,2.0,1365638400,789,208
A1WJVU9KICHFI,B0002IHFVM,4.0,1368489600,1180,208
A3UJUX6RZ9WVCB,B0002IHFVM,4.0,1398211200,1048,208
A24IO6G3W158E4,B0002IHFVM,5.0,1355961600,623,208
A36IOSZXG6HQAU,B0002IHFVM,5.0,1353715200,641,208
ACXJSNO821XUG,B0002IHFVM,5.0,1388880000,1136,208
A14CQY582WMP7O,B0002IHFVM,4.0,1396656000,928,208
AXG9N4QFS4QYP,B0002IHFVM,3.0,1393459200,903,208
A120FZ2ESIMA63,B0002IHFVM,5.0,1388793600,501,208
A13GMS7FWV3TQ0,B0002IHFVM,3.0,1392076800,1217,208
A15TYOEWBQYF0X,B0002IHFVM,5.0,1392854400,302,208
A1HPC4BDRLR60,B0002IHFVM,5.0,1323734400,408,208
AMGUVF20JAOG8,B0002IHFVM,5.0,1360886400,413,208
A1DVUFG2QSJ6IK,B0002IHFVM,5.0,1386547200,54,208
A39KDVU5JAXJIF,B0002IHFVM,5.0,1301270400,552,208
A2074KEJGRYJV4,B0002IHFVM,2.0,1379289600,33,208
ASGRCZLCNBELE,B0002IHFVM,5.0,1378598400,1120,208
A1F5HMIDLSR3EF,B0002IHFVM,5.0,1310947200,969,208
A1U3T27RHRIDYN,B0002IHFVM,5.0,1370563200,809,208
A3MDQTWO6NOV1U,B0002IHFVM,4.0,1379548800,303,208
A2WJBUGJ39ZSC8,B0002IHFVM,4.0,1307664000,1106,208
A3KX8SVSUCSHKU,B0002IHFVM,4.0,1392076800,1218,208
A35JPJHGOSPZX9,B0002IHFVM,3.0,1385510400,639,208
ADOSJR623FDF1,B0002IHFVM,4.0,1391472000,761,208
A3TA1UJWRJF9NC,B0002IHFVM,5.0,1294790400,65,208
A1TSKKBNV38E8Y,B0002IHFVM,1.0,1390348800,886,208
A3CMXRFIWQCBKQ,B0002IHFVM,5.0,1387756800,312,208
A1YA2BPU7CVNJD,B0002IHFVM,4.0,1365206400,233,208
A2MPM6M93OXIJT,B0002IHFVM,4.0,1330128000,640,208
A2LBHMQ3142G3S,B0002IHFVM,5.0,1298937600,125,208
A2VGVG7IFBRSML,B0002IHFVM,3.0,1361145600,1219,208
ADNKG04OS6WNL,B0002IHFVM,5.0,1358121600,763,208
A9CQXTVLHQBMA,B0002IHFVM,5.0,1332201600,729,208
ALUTHT4U058KZ,B0002IHFVM,4.0,1334620800,74,208
A4XWMOFB1HY04,B0002IHFVM,4.0,1377648000,573,208
A1GXG8FTXEA72D,B0002IHFVM,5.0,1404864000,826,208
A1S8R9OAIQT7YI,B0002IHFVM,2.0,1384300800,76,208
AYQCAPXJ81XTN,B0002IHFVM,5.0,1270512000,504,208
A3H4PZB9PGMWAA,B0002IHFVM,3.0,1404172800,1077,208
A3DCG2MNPR4BW,B0002IHFVM,5.0,1369180800,81,208
AVDW3OAVWWE05,B0002IHFVM,5.0,1380931200,296,208
A1A45K51O5W6WS,B0002IHFVM,5.0,1291680000,1141,208
A2P924QJ8N0QO0,B0002IHFVM,5.0,1368576000,733,208
A18XPD5BM4U6B1,B0002IHFVM,5.0,1393027200,778,208
A2B78RXJ2PB6ZD,B0002IHFVM,3.0,1328918400,87,208
A1MAQQXJZTMSKT,B0002IHFVM,5.0,1386201600,699,208
A1VOONTYYM0SDA,B0002IHFVM,4.0,1361232000,847,208
ATJQOAUHB5XB8,B0002IHGZC,5.0,1343001600,950,209
A34O0KQV4QXWNQ,B0002IHGZC,4.0,1388966400,366,209
A3N7Y9QXT9LS9C,B0002IHGZC,5.0,1403827200,1220,209
A26HM2R5529NYY,B0002IHGZC,5.0,1364083200,206,209
A3RPDN9247BQHK,B0002IHGZC,5.0,1390435200,574,209
A3KBFCPNQ58YK4,B0002IHGZC,5.0,1392940800,315,209
A21V6HGU6SU4JG,B0002IHGZC,5.0,1395878400,582,209
A33DAMPX4T6K57,B0002IHGZC,5.0,1397088000,445,209
A1RSRUQVKB5EBO,B0002IHP0S,4.0,1322438400,522,210
A204ETWOV23HO4,B0002IHP0S,5.0,1242864000,104,210
A3N7Y9QXT9LS9C,B0002IHP0S,5.0,1384905600,1220,210
ALV33FTOC032I,B0002IHP0S,5.0,1364342400,277,210
A2YSBRBYSI0524,B0002IHP0S,5.0,1399593600,782,210
A303039F43KD4E,B0002IHP0S,4.0,1384905600,663,210
A1GM034H7XPDEW,B0002IHP0S,5.0,1299801600,565,210
A1KCRFFQDLE7MA,B0002IHP0S,5.0,1363305600,1221,210
A1MH0P8PE6AT4P,B0002IHP0S,5.0,1358812800,246,210
A2MPM6M93OXIJT,B0002IHP0S,5.0,1330041600,640,210
A46D3MTB5LIUY,B0002IHP0S,5.0,1330905600,575,210
A1NBZI880S5VXU,B0002IHP0S,5.0,1366156800,1001,210
A2206923NH9ZDI,B0002IHP0S,5.0,1367884800,1147,210
A1BH17V8BKLES,B0002II6V0,5.0,1392854400,224,211
A14XXL4GMWSI47,B0002II6V0,1.0,1384300800,767,211
A7WNXHL0QNHY7,B0002II6V0,5.0,1358812800,720,211
A26GUM1C5M1E51,B0002II6V0,5.0,1366502400,1222,211
A33LV2M1PAJZ45,B0002II6V0,4.0,1394409600,1223,211
A21M5LI1AU7184,B0002II6V0,5.0,1366761600,1224,211
A27KQGXAU8Z7OT,B0002II6V0,4.0,1366848000,815,211
A2XKROL6XBFHT3,B0002II6V0,5.0,1399334400,862,211
A1C0O09LOLVI39,B0002II6V0,5.0,1361750400,13,211
ANVQ2KPZUNR4R,B0002II6V0,4.0,1371945600,1225,211
A14UXBBB68V9R0,B0002II6V0,5.0,1384300800,1179,211
A2C46HQIZLYJUC,B0002II6V0,1.0,1330905600,671,211
A35QR07ZW63T65,B0002II6V0,4.0,1377907200,1226,211
A23NSKTMSPPBTR,B0002II6V0,4.0,1296864000,547,211
A1NMFQP9ZR23AH,B0002KYXTM,4.0,1291334400,1171,212
A2744KNJHWVXMZ,B0002KYXTM,4.0,1269216000,1227,212
A1FI4UL6C50NZJ,B0002KYXTM,4.0,1331424000,156,212
A2074KEJGRYJV4,B0002KYXTM,4.0,1379289600,33,212
A26GUM1C5M1E51,B0002KYXTM,1.0,1347926400,1222,212
A2S9M3F1Z2XIQG,B0002KYXTM,3.0,1359504000,893,212
A2BK5M8IYNF7CV,B0002KYXTM,2.0,1367798400,331,212
A2AC3WEXSIOQQ7,B0002KYXTM,4.0,1358294400,1228,212
A2SFO875EQ66AB,B0002KYXTM,4.0,1365465600,394,212
A33PUQETQAM8XT,B0002KYXTM,4.0,1384041600,1127,212
A37WW789WSY81F,B0002KYXTM,4.0,1347148800,1027,212
A38SICZYZTLDQ9,B0002KYXTM,2.0,1362268800,1229,212
A3DGMJN91IUKGU,B0002KYXTM,4.0,1401235200,197,212
A3VIIH9ZNJ823H,B0002KYXTM,1.0,1284336000,327,212
ATSVUBE2115N1,B0002KZAKS,5.0,1362528000,1148,213
A1RSRUQVKB5EBO,B0002KZAKS,5.0,1332720000,522,213
A13IKQCJKFAP5S,B0002KZAKS,5.0,1380931200,1109,213
AJCHGS1GND4OA,B0002KZAKS,5.0,1369180800,674,213
ADRAB7F3AI7OL,B0002KZAKS,4.0,1396224000,766,213
A2YGWCX3DQ6ER0,B0002KZAKS,5.0,1357430400,91,213
A2KI91IR3RA7D0,B0002KZAKS,4.0,1316908800,173,213
A18ZKZXXA3WHSJ,B0002KZAKS,5.0,1391472000,1151,213
AU9BPT3Y3K6J4,B0002KZAKS,5.0,1388188800,31,213
A18X90KMZ6KZ3H,B0002KZAKS,5.0,1382486400,1137,213
A1C6T412QATCAJ,B0002KZAKS,5.0,1390694400,1230,213
A3GSBNVP2LPFRB,B0002KZAKS,5.0,1399420800,132,213
A1HZRYGGNMOWRQ,B0002KZAKS,4.0,1313020800,954,213
A1NAA1R38JSNHV,B0002KZAKS,5.0,1357171200,114,213
A34LQ791ACZ0JC,B0002KZAKS,5.0,1372204800,159,213
AJGIN15VFGXBG,B0002KZAKS,2.0,1350259200,1209,213
APVLFUAI3IDF7,B0002KZAKS,5.0,1303516800,1018,213
A1WSJ7PT9GTD6B,B0002KZAKS,5.0,1312070400,1165,213
A3D42ZX96FA6EW,B0002KZAKS,5.0,1305417600,373,213
A2H629SI5VJGRM,B0002KZAKS,5.0,1311897600,977,213
A1TYYT15KT9TDQ,B0002KZAKS,5.0,1355875200,1009,213
AKPVT396SPLII,B0002KZAKS,5.0,1394668800,1154,213
AOINAOO0NQRGN,B0002KZAKS,5.0,1340409600,196,213
A2J4GBHSDLP4DF,B0002KZAKS,5.0,1357948800,400,213
A1ARFA1NCN34UV,B0002KZDN2,5.0,1316563200,210,214
A20TFY5J3WNJU2,B0002KZDN2,5.0,1402444800,525,214
A36OSNJ4YJSGEP,B0002KZDN2,5.0,1304467200,916,214
A1365RYO0BLEMI,B0002KZDN2,3.0,1343692800,336,214
AGYH5U11ZKPFB,B0002KZDN2,5.0,1384473600,205,214
AN5QXK8A9F8LH,B0002KZDN2,5.0,1362182400,736,214
ADH0O8UVJOT10,B0002KZDN2,5.0,1358035200,338,214
AASCUHX7YUC6M,B0002KZE7C,5.0,1326844800,746,215
A8OBY4EP2OCDZ,B0002KZE7C,5.0,1302220800,1100,215
A20TFY5J3WNJU2,B0002KZE7C,5.0,1402358400,525,215
A1LQC225SE8UNI,B0002KZE7C,5.0,1391904000,30,215
A15TYOEWBQYF0X,B0002KZE7C,5.0,1397260800,302,215
A36OSNJ4YJSGEP,B0002KZE7C,5.0,1304467200,916,215
A1VAUZRF5PUSOZ,B0002KZE7C,5.0,1358812800,416,215
A2Y8JW5NSY95OL,B0002KZE7C,1.0,1363564800,111,215
A12O5B8XNKNBOL,B0002KZE7C,5.0,1395878400,545,215
AHCJAJO18KRP1,B0002KZE7C,5.0,1340064000,337,215
ASEBPAY8IBNI2,B0002KZE7C,4.0,1347840000,975,215
A3FUKVX3B48315,B0002KZE7C,4.0,1372032000,918,215
A2VY4F62JE9HCJ,B0002KZE7C,5.0,1360713600,1231,215
ADH957M2NJJ8Z,B0002KZE7C,5.0,1398729600,1232,215
A1AWXXBQRQN13I,B0002KZE7C,5.0,1311033600,263,215
AZE83O4F1IJPR,B0002KZE7C,5.0,1383609600,281,215
A781ITP3HE2N5,B0002KZE7C,4.0,1368403200,72,215
A3D0PD45BHLXFX,B0002KZE7C,4.0,1383436800,237,215
A2895CKKVDHVDM,B0002KZE7C,5.0,1388448000,827,215
A3NK6WKA7GKRZS,B0002KZE7C,5.0,1378252800,959,215
A330W6L217G0U6,B0002KZE7C,5.0,1390435200,920,215
A36P367G4ZH6Z0,B0002KZE7C,5.0,1343606400,1203,215
AN5QXK8A9F8LH,B0002KZE7C,5.0,1362182400,736,215
A136IQFGB01KQB,B0002KZE7C,1.0,1389398400,910,215
AENULRBQ2IE5I,B0002KZE7C,5.0,1390521600,913,215
A1ARFA1NCN34UV,B0002KZEAE,5.0,1316563200,210,216
A2EZWZ8MBEDOLN,B0002KZEAE,4.0,1350259200,18,216
A20TFY5J3WNJU2,B0002KZEAE,5.0,1402444800,525,216
A36OSNJ4YJSGEP,B0002KZEAE,2.0,1304467200,916,216
A3MXU3CH4BJ465,B0002KZEAE,5.0,1293580800,355,216
A1365RYO0BLEMI,B0002KZEAE,5.0,1343692800,336,216
AGYH5U11ZKPFB,B0002KZEAE,4.0,1384214400,205,216
AI3UHRU7ZBXFL,B0002KZEAE,5.0,1360368000,1074,216
A3412OM2NWNT5E,B0002KZEAE,5.0,1387497600,494,216
A2RCV60MNI5VTV,B0002KZEAE,4.0,1366675200,909,216
A2MHK6C40Z54TB,B0002KZEAE,5.0,1384905600,1233,216
AFBETARDFURG,B0002KZEAE,5.0,1357862400,921,216
ATJQOAUHB5XB8,B0002KZEMC,5.0,1343001600,950,217
A20TFY5J3WNJU2,B0002KZEMC,1.0,1399680000,525,217
A2IMZNPSJGB2HQ,B0002KZEMC,5.0,1336953600,1234,217
A1EMTRDX5PBNCP,B0002KZEMC,2.0,1404432000,811,217
ASG42G9QTBUX1,B0002KZEMC,5.0,1378080000,750,217
AF331KJH45RIH,B0002KZEMC,5.0,1359417600,591,217
A3K24MXK7GFY8,B0002KZEMC,5.0,1396656000,727,217
A3MKGUUWT9OOY6,B0002KZEMC,5.0,1377388800,435,217
AZVME8JMPD3F4,B0002KZEMC,1.0,1339718400,912,217
A3GLD5QF1HMGO0,B0002KZEMC,5.0,1353715200,447,217
A31B0LYT2C92SN,B0002KZEMC,5.0,1366243200,449,217
A15TYOEWBQYF0X,B0002KZFYE,5.0,1395446400,302,218
A36OSNJ4YJSGEP,B0002KZFYE,5.0,1304467200,916,218
A2VY4F62JE9HCJ,B0002KZFYE,5.0,1355097600,1231,218
ADH957M2NJJ8Z,B0002KZFYE,5.0,1398729600,1232,218
A36P367G4ZH6Z0,B0002KZFYE,5.0,1343606400,1203,218
A136IQFGB01KQB,B0002KZFYE,4.0,1396310400,910,218
AENULRBQ2IE5I,B0002KZFYE,5.0,1390694400,913,218
AU9RL6MBM25YY,B0002KZHQA,4.0,1265241600,742,219
A26SN2CVQM4FKM,B0002KZHQA,5.0,1401235200,220,219
AD6FULWPPOJ3R,B0002KZHQA,5.0,1395187200,1028,219
AKT2VSLZHDD81,B0002KZHQA,5.0,1364169600,864,219
A3NI8JZCL7BZMC,B0002KZHQA,5.0,1373155200,665,219
A1HQN6CNAO683Y,B0002KZHQA,5.0,1400284800,434,219
AXWEQHTXQWR7Q,B0002KZISM,2.0,1369094400,603,220
A27TXR7VCI5FKS,B0002KZISM,3.0,1404172800,1197,220
ADH957M2NJJ8Z,B0002KZISM,5.0,1398729600,1232,220
A35CRCL7WVUCYG,B0002KZISM,5.0,1399766400,1138,220
A330W6L217G0U6,B0002KZISM,5.0,1390435200,920,220
AFBETARDFURG,B0002KZISM,5.0,1357344000,921,220
ALVO1A5UB8DG0,B0002KZISM,5.0,1396569600,842,220
AENULRBQ2IE5I,B0002KZISM,5.0,1390521600,913,220
AASCUHX7YUC6M,B0002KZIV4,5.0,1326844800,746,221
A1EQYR35KLTECN,B0002KZIV4,1.0,1387324800,848,221
ATJQOAUHB5XB8,B0002KZIV4,5.0,1343260800,950,221
A1RPGT25Q5QSKU,B0002KZIV4,5.0,1396915200,1065,221
A2VY4F62JE9HCJ,B0002KZIV4,5.0,1360713600,1231,221
A1AWXXBQRQN13I,B0002KZIV4,5.0,1311033600,263,221
A3QK723XT3MJXZ,B0002KZIV4,4.0,1359244800,783,221
A36P367G4ZH6Z0,B0002KZIV4,5.0,1344211200,1203,221
A34O0KQV4QXWNQ,B0002KZIVY,2.0,1390262400,366,222
A2YQTEPCGZ5N7J,B0002KZIVY,3.0,1377907200,410,222
AMGUVF20JAOG8,B0002KZIVY,5.0,1360886400,413,222
A2IMZNPSJGB2HQ,B0002KZIVY,5.0,1336953600,1234,222
A15N5RY4YGRQRQ,B0002KZIVY,5.0,1394064000,807,222
AF331KJH45RIH,B0002KZIVY,5.0,1364688000,591,222
A29PEU8AQGFQ9X,B0002KZIVY,5.0,1344124800,934,222
A3K24MXK7GFY8,B0002KZIVY,5.0,1396656000,727,222
A14FMSW73W220M,B0002KZIVY,5.0,1385510400,1134,222
AZVME8JMPD3F4,B0002KZIVY,3.0,1360540800,912,222
A36P367G4ZH6Z0,B0002KZIVY,5.0,1340928000,1203,222
A136IQFGB01KQB,B0002KZIVY,1.0,1389398400,910,222
A2HBAYOAKSXIY2,B0002KZIVY,5.0,1361059200,1097,222
A31B0LYT2C92SN,B0002KZIVY,5.0,1371772800,449,222
AENULRBQ2IE5I,B0002KZIVY,4.0,1363219200,913,222
AONGA3BHTK0EG,B0002KZQ34,4.0,1292976000,524,223
A2QDVOUXE4PYIM,B0002KZQ34,5.0,1326240000,151,223
A2MMH4O7EDNLCV,B0002KZQ34,5.0,1341619200,305,223
A15RRJL2HT44J4,B0002KZQ34,5.0,1365811200,760,223
A3V1A3C9DTLPME,B0002KZQ34,5.0,1313798400,127,223
A25ZBYVW8ZINLM,B0002KZQ34,5.0,1369958400,314,223
AKYDGCKCY7H9F,B0002KZQ34,5.0,1345161600,84,223
AFBETARDFURG,B0002KZQ34,3.0,1362614400,921,223
A2RNPVQP4EPGRZ,B0002M3OVI,5.0,1404777600,1047,224
A12DQZKRKTNF5E,B0002M3OVI,5.0,1388707200,1235,224
AWYE428W5MRQN,B0002M3OVI,5.0,1314230400,1150,224
A3RDS0DJ5EJGA7,B0002M3OVI,5.0,1359158400,459,224
A25QPZOMZTFFV8,B0002M3OVI,5.0,1364860800,1021,224
A17IU5NX3UC84G,B0002M3OVI,3.0,1371772800,1236,224
A1J9HY0AG5676,B0002M3OVI,4.0,1398038400,1237,224
ARAK8OPNIFLHR,B0002M3OVI,5.0,1363305600,463,224
A1L7M2JXN4EZCR,B0002M3OVI,4.0,1401753600,51,224
A1AU5K3JMPS3UQ,B0002M3OVI,5.0,1312243200,465,224
A3E7O9NSS47TE8,B0002M3OVI,5.0,1368921600,379,224
A1VHCO8RQFIGQJ,B0002M3OVI,4.0,1367884800,141,224
A3RNEUUWTA78QR,B0002M3OVI,4.0,1388448000,606,224
A11E4FWMN9BXJD,B0002M3OVI,4.0,1270857600,473,224
A1E5FQZTUM8OC1,B0002M3OVI,5.0,1375920000,67,224
A1KO6FM2PGCYC8,B0002M3OVI,5.0,1325030400,1126,224
A1K45HFFFDNP1A,B0002M3OVI,2.0,1311811200,193,224
A195EZSQDW3E21,B0002M3OVI,5.0,1379376000,2,224
A2D0F8W7FDBBS6,B0002M3OVI,5.0,1269561600,483,224
ACUGOV6HBWDXB,B0002M3OVI,5.0,1355184000,485,224
A3J7IC7M8ZSXNU,B0002M3OVI,5.0,1400457600,1238,224
AC2S76UKUPIL4,B0002M3OVI,4.0,1370044800,1239,224
A2WYF4POBUXL2O,B0002M3OVI,5.0,1253577600,99,224
A3TBMAWIIHKHFN,B0002M3OVI,4.0,1371340800,1013,224
A3MONHA5DCPPLZ,B0002M6B2M,4.0,1400630400,1240,225
A1YIGDWVHNNTMU,B0002M6B2M,4.0,1369440000,599,225
A3QTFLU2ZWH7WS,B0002M6B2M,5.0,1363564800,556,225
A1MU6PI3YDK8H0,B0002M6B2M,4.0,1384214400,1178,225
AZMIKIG4BB6BZ,B0002M6B2M,5.0,1378684800,1064,225
A1RPGT25Q5QSKU,B0002M6B2M,5.0,1396915200,1065,225
A37A41GWQFMK3D,B0002M6B2M,3.0,1370649600,52,225
A2E2CJWPL1YMAR,B0002M6B2M,5.0,1369267200,262,225
A214MI77WXVK9Q,B0002M6B2M,4.0,1372291200,502,225
A2053ZJUGCKUA5,B0002M6B2M,5.0,1375315200,279,225
A1GMWTGXW682GB,B0002M6B2M,5.0,1323388800,20,225
A2IIIAR5BGJF4I,B0002M6B2M,5.0,1388275200,775,225
A3IELJ39K3QL7,B0002M6B2M,4.0,1336521600,398,225
A3LOJ2QHXITCF7,B0002M6B2M,3.0,1387152000,887,225
A1OZ7F08MNF320,B0002M6B2M,4.0,1323216000,632,225
A1QRF5KISDOKPA,B0002M6B2M,5.0,1357257600,1212,225
A2HWUC980HM1NP,B0002M6B2M,4.0,1372809600,448,225
A1UI4WTBYHYUGD,B0002M6CVC,5.0,1376784000,682,226
ASYHYW0USZVN6,B0002M6CVC,5.0,1357948800,1241,226
A14BICJ93WO926,B0002M6CVC,4.0,1332720000,752,226
A4BTCECGQAIUI,B0002M6CVC,4.0,1369872000,116,226
A3TJMZ2YFNECYN,B0002M6CVC,5.0,1296432000,166,226
ASP978VO96X7C,B0002M6CVC,5.0,1377648000,458,226
A8OBY4EP2OCDZ,B0002M6CVC,5.0,1302220800,1100,226
A1BH17V8BKLES,B0002M6CVC,5.0,1386374400,224,226
AZMIKIG4BB6BZ,B0002M6CVC,5.0,1378684800,1064,226
A2KXINV90T91L8,B0002M6CVC,5.0,1388793600,796,226
A15TYOEWBQYF0X,B0002M6CVC,5.0,1391817600,302,226
A10044ECXDUVKS,B0002M6CVC,5.0,1363651200,1242,226
A37A41GWQFMK3D,B0002M6CVC,5.0,1337990400,52,226
A2MVPY9XVYST9H,B0002M6CVC,5.0,1333670400,986,226
ALB04NLERUCYC,B0002M6CVC,5.0,1322438400,414,226
A2IC4MEKF2Y6IF,B0002M6CVC,5.0,1402617600,813,226
A2RIQKV4OOXME1,B0002M6CVC,4.0,1395273600,307,226
AS421KUEDNJ5V,B0002M6CVC,5.0,1354320000,703,226
A36C867ZDP30NQ,B0002M6CVC,5.0,1297555200,471,226
AITXZ1QOILJ5Z,B0002M6CVC,4.0,1373500800,426,226
A2W7M00WSI4JND,B0002M6CVC,1.0,1385856000,690,226
A2PTJ004ZPRVHX,B0002M6CVC,5.0,1243209600,941,226
A781ITP3HE2N5,B0002M6CVC,5.0,1358640000,72,226
A3QK723XT3MJXZ,B0002M6CVC,5.0,1374105600,783,226
ALUTHT4U058KZ,B0002M6CVC,5.0,1334620800,74,226
AW91VDERXXKGT,B0002M6CVC,5.0,1205971200,730,226
A3RPDN9247BQHK,B0002M6CVC,5.0,1399420800,574,226
A1S8R9OAIQT7YI,B0002M6CVC,5.0,1384300800,76,226
AXU9VX024GPSS,B0002M6CVC,5.0,1337385600,830,226
A3NGAQKJ6X088B,B0002M6CVC,5.0,1402876800,82,226
A16Z3HTUIYPDH8,B0002M6CVC,5.0,1363132800,250,226
A35XRT4BW4I6UD,B0002M6CVC,5.0,1353542400,83,226
AFBETARDFURG,B0002M6CVC,5.0,1357344000,921,226
A36P367G4ZH6Z0,B0002M6CVC,4.0,1337644800,1203,226
A1L2S18BTJE1BZ,B0002M6CVC,5.0,1379894400,839,226
ADH0O8UVJOT10,B0002M6CVC,5.0,1357776000,338,226
A1BI6SL4H95QI2,B0002M6CVC,5.0,1399680000,1168,226
A3ITN3125FJETP,B0002M6CVC,5.0,1396828800,529,226
A102MU6ZC9H1N6,B0002M6CVC,5.0,1364256000,318,226
A2SNKWR5D203ZX,B0002M6CVC,5.0,1404518400,960,226
A2B78RXJ2PB6ZD,B0002M6CVC,5.0,1328745600,87,226
A3VPJNX40SBP1M,B0002M6CVC,5.0,1371772800,725,226
A32ZC1AIF9B85,B0002M6CVC,5.0,1305072000,583,226
A1BD73IAW04XMZ,B0002M6CVC,5.0,1374710400,584,226
A1W93CKNN8D6L2,B0002M6CVC,5.0,1358640000,1187,226
A24FQKYEPUQBRG,B0002M6CVC,4.0,1390780800,1008,226
A1YIGDWVHNNTMU,B0002M6CW6,5.0,1369440000,599,227
A26SN2CVQM4FKM,B0002M6CW6,4.0,1401235200,220,227
AM870TTAD2RFT,B0002M6CW6,5.0,1399507200,1161,227
A3KZ3Y88P6CAMA,B0002M6CW6,5.0,1375228800,1039,227
A223S6N0DBQBHP,B0002M6CW6,5.0,1383436800,157,227
A26GUM1C5M1E51,B0002M6CW6,5.0,1374364800,1222,227
A2F1O3IYPFAY6M,B0002M6CW6,4.0,1358121600,638,227
A21WZ0YAMX0NLE,B0002M6CW6,5.0,1392508800,261,227
AG1ZYSLKQCLMD,B0002M6CW6,4.0,1379376000,550,227
A2PFX6WO88KTYB,B0002M6CW6,5.0,1329177600,694,227
A1W228ES4U9GDQ,B0002M6CW6,5.0,1242691200,667,227
A31997Q9ABEIE9,B0002M6CW6,5.0,1397260800,744,227
A3H4PZB9PGMWAA,B0002M6CW6,5.0,1404172800,1077,227
A136M3QYHUVN9A,B0002M6CW6,5.0,1360713600,397,227
ALA9EIJ7G1SCF,B0002M6CW6,5.0,1373068800,832,227
A52REIMRM97HV,B0002M6CW6,5.0,1342656000,1080,227
AWQQ1QHCECDJ3,B0002M6CW6,4.0,1373328000,748,227
A2BZQNBV8UDZ2C,B0002M6CW6,5.0,1396051200,1096,227
A2XD36ONYLNU5J,B0002M6CW6,5.0,1326067200,484,227
A346EQ2V4W531N,B0002M6CW6,5.0,1373414400,440,227
AVDW3OAVWWE05,B0002M6CW6,3.0,1383436800,296,227
A2F92AOWTIUIB,B0002M6CW6,3.0,1376438400,350,227
AEUG4DYQZJ64Z,B0002M6CW6,4.0,1379980800,267,227
A37KK1CLMULHE4,B0002M6CW6,5.0,1365379200,488,227
A3MLQDXQPVNB2O,B0002M6CW6,5.0,1259539200,1243,227
A1W93CKNN8D6L2,B0002M6CW6,5.0,1359417600,1187,227
AONGA3BHTK0EG,B0002M728Y,5.0,1300665600,524,228
A303039F43KD4E,B0002M728Y,3.0,1384905600,663,228
A8ANJNZAZQ6IQ,B0002M728Y,5.0,1395273600,367,228
AMNTZU1YQN1TH,B0002M728Y,5.0,1389139200,9,228
A3MW5BXUOCCQV0,B0002M728Y,5.0,1360022400,510,228
A3QK723XT3MJXZ,B0002M728Y,5.0,1359244800,783,228
A2G3VQU2GRN8BU,B0002M728Y,5.0,1316044800,900,228
A2TBAUW2W7J538,B0002M728Y,3.0,1394064000,896,228
A24VMSBJAWFRCP,B0002M728Y,5.0,1403395200,385,228
A3GH47E9FF8WN1,B0002M72JS,5.0,1402012800,455,229
AMNTZU1YQN1TH,B0002M72JS,5.0,1372464000,9,229
A2T372SGRFAWYP,B0002M72JS,4.0,1375660800,432,229
A2G3VQU2GRN8BU,B0002M72JS,5.0,1316044800,900,229
AGH6UUAIAZLMB,B0002M72JS,3.0,1365379200,438,229
A3IS1RBMOOULWI,B0002M72JS,5.0,1298246400,1244,229
A3EA7KGYC8LB0,B0002MDTVS,4.0,1390953600,1245,230
A1LHMSY3Q46PJS,B0002MDTVS,5.0,1202256000,523,230
A2NIT6BKW11XJQ,B0002MDTVS,4.0,1362268800,12,230
A2YTKPGZXFFKVK,B0002MDTVS,5.0,1365206400,242,230
A2STXHBNXM1B0Z,B0002MDTVS,3.0,1363824000,1246,230
AA4BAIDEDJI3,B0002MDTVS,4.0,1272326400,976,230
A1LZ7QGWHBHWOD,B0002MDTVS,5.0,1372550400,668,230
A2SNKWR5D203ZX,B0002MDTVS,5.0,1393286400,960,230
AM9EL9YBP070A,B0002MDTVS,5.0,1293667200,780,230
ATSVUBE2115N1,B0002MJTZ8,5.0,1362355200,1148,231
A2YTKPGZXFFKVK,B0002MJTZ8,5.0,1365206400,242,231
A1YP96MT6W9FTB,B0002MJTZ8,5.0,1358899200,428,231
A2NYK9KWFMJV4Y,B0002MJTZ8,5.0,1338940800,10,231
A2INSN8Z69R0FK,B0002MJTZ8,4.0,1379203200,188,231
A12ABV9NU02O29,B0002MSQVQ,5.0,1127865600,49,232
A3347V0SDFHQBA,B0002MSQVQ,5.0,1397692800,1247,232
A3AGHEETVTCBQI,B0002MSQVQ,5.0,1352160000,1182,232
A1VEGHXI0Q61XA,B0002MSQVQ,5.0,1398556800,1123,232
A3QK723XT3MJXZ,B0002MSQVQ,5.0,1362614400,783,232
A1T9A8YD2FU9UF,B0002MSQVQ,5.0,1374192000,1019,232
A27L5L6I7OSV5B,B0002MSQVQ,5.0,1319500800,345,232
A3V1A3C9DTLPME,B0002MSQVQ,3.0,1339372800,127,232
A3D1A0YHTT0E9G,B0002MSQVQ,5.0,1400803200,964,232
A3JEEPYPEM9V81,B0002MSQVQ,3.0,1390348800,364,232
A25T143MKB0K82,B0002OOMU8,3.0,1338249600,1135,233
A4BTCECGQAIUI,B0002OOMU8,3.0,1369872000,116,233
A37T74W067OYPB,B0002OOMU8,5.0,1361750400,947,233
AXWEQHTXQWR7Q,B0002OOMU8,5.0,1374451200,603,233
A3BMI7VGJT60Y7,B0002OOMU8,5.0,1384387200,453,233
A26SN2CVQM4FKM,B0002OOMU8,4.0,1402617600,220,233
